Date,AQI,Temp,Humidity,Is_Festival,Patients,Beds_%
1997-07-10,90,28.2,85.9,0,856,71.3
1997-07-11,153,27.9,87.8,0,920,76.7
1997-07-12,65,28.1,85.7,0,920,76.7
1997-07-13,46,27.4,88.1,0,797,66.4
1997-07-14,152,27.8,86.7,0,792,66.0
1997-07-15,120,27.8,85.8,0,826,68.9
1997-07-16,93,27.9,85.3,1,960,80.0
1997-07-17,153,27.8,85.8,0,840,70.0
1997-07-18,93,27.9,85.7,0,890,74.2
1997-07-19,87,27.5,86.2,0,837,69.8
1997-07-20,92,27.3,87.9,0,821,68.4
1997-07-21,125,27.0,89.0,0,830,69.2
1997-07-22,78,27.0,88.9,0,875,72.9
1997-07-23,86,26.9,88.0,0,855,71.3
1997-07-24,90,26.9,87.8,0,836,69.6
1997-07-25,65,26.0,92.8,0,876,73.0
1997-07-26,54,25.6,93.1,0,900,75.0
1997-07-27,95,25.6,92.2,0,763,63.6
1997-07-28,96,26.2,90.6,0,862,71.9
1997-07-29,113,26.8,87.7,0,897,74.7
1997-07-30,74,26.3,90.9,0,829,69.0
1997-07-31,66,27.4,83.9,0,818,68.1
1997-08-01,61,26.9,87.5,0,862,71.8
1997-08-02,84,26.8,88.0,0,833,69.4
1997-08-03,60,27.2,85.8,0,814,67.9
1997-08-04,66,26.4,88.2,0,811,67.6
1997-08-05,77,25.6,90.2,0,838,69.8
1997-08-06,42,25.3,90.9,0,876,73.0
1997-08-07,109,25.3,91.8,0,847,70.6
1997-08-08,83,25.3,91.9,0,864,72.0
1997-08-09,78,25.6,91.1,0,876,73.0
1997-08-10,136,26.1,89.7,0,798,66.5
1997-08-11,91,25.9,91.2,0,873,72.8
1997-08-12,66,26.3,89.8,0,800,66.7
1997-08-13,106,26.5,88.2,0,783,65.3
1997-08-14,138,26.3,88.8,0,870,72.5
1997-08-15,81,26.2,89.9,1,936,78.0
1997-08-16,135,26.5,88.7,0,803,66.9
1997-08-17,22,26.8,87.8,0,767,63.9
1997-08-18,65,26.6,88.6,0,799,66.6
1997-08-19,77,26.7,87.7,0,840,70.0
1997-08-20,41,26.1,90.9,0,892,74.3
1997-08-21,8,26.1,90.4,0,787,65.6
1997-08-22,82,25.9,91.9,0,825,68.7
1997-08-23,83,25.7,91.6,0,809,67.4
1997-08-24,22,25.6,92.2,0,759,63.3
1997-08-25,43,25.9,91.8,0,849,70.7
1997-08-26,53,26.5,89.2,0,857,71.4
1997-08-27,87,27.4,85.5,0,866,72.2
1997-08-28,96,27.0,85.5,0,856,71.3
1997-08-29,91,26.2,90.2,0,809,67.4
1997-08-30,58,26.2,90.3,0,761,63.4
1997-08-31,75,26.1,89.2,0,754,62.8
1997-09-01,78,25.9,88.0,0,844,70.4
1997-09-02,8,25.4,88.6,0,788,65.7
1997-09-03,54,26.2,86.5,0,805,67.1
1997-09-04,70,26.3,86.5,0,782,65.2
1997-09-05,66,26.5,86.6,0,762,63.5
1997-09-06,8,26.7,86.9,0,848,70.7
1997-09-07,8,26.7,86.7,0,754,62.8
1997-09-08,8,26.6,87.0,0,771,64.2
1997-09-09,49,26.6,86.7,0,806,67.2
1997-09-10,93,26.4,87.4,0,837,69.7
1997-09-11,54,26.2,89.5,0,847,70.6
1997-09-12,97,26.3,88.8,0,835,69.5
1997-09-13,46,27.2,84.0,0,856,71.3
1997-09-14,121,26.8,86.1,0,795,66.2
1997-09-15,121,26.5,88.2,0,852,71.0
1997-09-16,88,27.2,80.0,0,779,64.9
1997-09-17,8,27.3,79.5,0,816,68.0
1997-09-18,8,27.4,78.9,0,796,66.4
1997-09-19,88,27.2,80.9,0,794,66.1
1997-09-20,77,27.1,80.6,0,769,64.0
1997-09-21,37,26.9,84.8,0,806,67.2
1997-09-22,66,27.0,83.6,0,827,68.9
1997-09-23,116,27.1,85.1,0,863,71.9
1997-09-24,13,26.7,87.0,0,864,72.0
1997-09-25,29,26.2,88.5,0,816,68.0
1997-09-26,60,25.9,89.8,0,855,71.2
1997-09-27,8,26.1,89.1,0,832,69.4
1997-09-28,76,26.4,86.5,0,797,66.4
1997-09-29,53,26.5,85.3,0,852,71.0
1997-09-30,22,26.2,84.8,0,857,71.4
1997-10-01,70,26.6,83.4,0,766,63.8
1997-10-02,72,26.6,81.4,1,918,76.5
1997-10-03,45,26.5,81.3,0,790,65.8
1997-10-04,52,26.3,82.0,0,764,63.7
1997-10-05,116,26.3,84.1,0,728,60.6
1997-10-06,26,26.6,83.3,0,858,71.5
1997-10-07,78,27.2,83.2,0,842,70.2
1997-10-08,109,28.0,81.1,0,805,67.1
1997-10-09,8,28.1,78.8,0,847,70.6
1997-10-10,85,28.0,76.0,0,805,67.1
1997-10-11,8,28.5,74.5,0,862,71.8
1997-10-12,78,28.8,70.2,0,720,60.0
1997-10-13,85,28.3,74.6,0,766,63.8
1997-10-14,39,28.1,82.1,0,777,64.8
1997-10-15,30,27.8,79.6,0,788,65.7
1997-10-16,32,28.6,75.3,0,845,70.4
1997-10-17,70,29.1,71.0,0,841,70.1
1997-10-18,96,29.4,70.0,0,806,67.1
1997-10-19,64,28.4,74.3,0,791,65.9
1997-10-20,119,27.3,77.1,0,852,71.0
1997-10-21,108,27.9,65.2,0,857,71.4
1997-10-22,96,27.6,64.2,0,757,63.0
1997-10-23,91,26.8,71.8,0,829,69.1
1997-10-24,65,26.9,71.7,0,803,66.9
1997-10-25,49,27.8,71.5,0,837,69.8
1997-10-26,90,28.0,75.1,0,721,60.1
1997-10-27,71,27.8,77.7,0,803,66.9
1997-10-28,18,27.6,77.1,0,838,69.8
1997-10-29,55,27.4,77.0,0,801,66.7
1997-10-30,31,27.6,74.6,0,835,69.6
1997-10-31,66,27.3,75.0,0,786,65.5
1997-11-01,28,28.0,76.8,0,820,68.3
1997-11-02,80,28.7,71.4,0,741,61.8
1997-11-03,83,29.6,63.3,0,798,66.5
1997-11-04,154,29.3,66.5,0,794,66.2
1997-11-05,35,29.2,69.1,0,836,69.7
1997-11-06,29,29.0,69.8,0,859,71.6
1997-11-07,131,29.4,69.8,0,816,68.0
1997-11-08,75,29.4,64.1,0,812,67.7
1997-11-09,70,28.9,67.7,0,835,69.6
1997-11-10,99,28.8,67.6,0,800,66.7
1997-11-11,124,27.0,81.3,0,875,72.9
1997-11-12,87,25.3,86.5,0,810,67.5
1997-11-13,75,25.8,84.8,0,806,67.2
1997-11-14,88,27.0,79.8,0,825,68.7
1997-11-15,8,27.4,75.3,0,870,72.5
1997-11-16,80,27.7,73.0,0,828,69.0
1997-11-17,71,28.0,74.0,0,845,70.4
1997-11-18,113,27.6,67.8,0,853,71.1
1997-11-19,85,26.1,67.0,0,956,79.7
1997-11-20,72,25.9,65.2,0,847,70.6
1997-11-21,139,25.9,71.1,0,813,67.8
1997-11-22,39,26.5,69.8,0,792,66.0
1997-11-23,96,26.3,72.3,0,819,68.2
1997-11-24,104,26.5,75.5,0,796,66.4
1997-11-25,115,25.8,78.1,0,889,74.1
1997-11-26,78,26.3,73.2,0,848,70.7
1997-11-27,104,26.6,61.2,0,861,71.8
1997-11-28,104,26.5,77.1,0,810,67.5
1997-11-29,78,26.4,80.3,0,807,67.2
1997-11-30,105,27.0,77.1,0,822,68.5
1997-12-01,82,27.2,71.1,0,863,71.9
1997-12-02,22,27.2,69.2,0,884,73.7
1997-12-03,72,26.7,72.6,0,859,71.6
1997-12-04,127,26.1,68.5,0,828,69.0
1997-12-05,131,26.2,71.2,0,861,71.8
1997-12-06,90,26.6,72.9,0,878,73.2
1997-12-07,49,25.4,82.8,0,832,69.4
1997-12-08,92,23.5,90.8,0,898,74.8
1997-12-09,84,23.3,76.2,0,848,70.7
1997-12-10,105,22.5,61.2,0,860,71.7
1997-12-11,56,22.9,65.7,0,857,71.4
1997-12-12,140,23.2,73.8,0,862,71.8
1997-12-13,67,23.9,75.3,0,892,74.3
1997-12-14,22,23.8,62.3,0,743,61.9
1997-12-15,96,24.1,72.1,0,875,72.9
1997-12-16,105,24.1,78.0,0,837,69.8
1997-12-17,93,23.6,75.2,0,820,68.4
1997-12-18,107,22.8,76.9,0,814,67.8
1997-12-19,95,21.8,77.6,0,883,73.6
1997-12-20,38,22.6,77.5,0,856,71.3
1997-12-21,131,23.1,83.8,0,883,73.6
1997-12-22,54,22.8,82.4,0,889,74.1
1997-12-23,64,22.3,77.8,0,830,69.1
1997-12-24,154,22.9,73.8,0,903,75.3
1997-12-25,79,22.5,82.0,1,984,82.0
1997-12-26,131,21.6,79.9,0,888,74.0
1997-12-27,160,22.0,81.8,0,905,75.4
1997-12-28,8,23.0,78.0,0,826,68.8
1997-12-29,85,23.9,78.3,0,878,73.2
1997-12-30,112,24.1,67.8,0,863,71.9
1997-12-31,75,24.6,72.6,0,937,78.1
1998-01-01,135,25.4,72.0,0,865,72.1
1998-01-02,139,24.9,76.5,0,915,76.2
1998-01-03,153,25.9,68.7,0,854,71.1
1998-01-04,145,26.6,65.2,0,823,68.6
1998-01-05,153,26.2,68.8,0,887,73.9
1998-01-06,35,25.5,70.8,0,897,74.7
1998-01-07,59,25.2,70.5,0,889,74.1
1998-01-08,118,25.5,66.9,0,883,73.6
1998-01-09,71,25.7,65.0,0,859,71.6
1998-01-10,92,25.6,65.8,0,891,74.3
1998-01-11,155,25.1,69.5,0,879,73.3
1998-01-12,107,25.3,68.8,0,949,79.1
1998-01-13,78,25.4,65.1,0,929,77.4
1998-01-14,120,24.9,68.6,0,914,76.1
1998-01-15,151,24.3,75.9,0,882,73.5
1998-01-16,153,23.7,67.6,0,907,75.6
1998-01-17,165,22.1,62.9,0,898,74.8
1998-01-18,157,21.1,43.5,0,885,73.8
1998-01-19,89,21.2,55.3,0,960,80.0
1998-01-20,93,21.4,70.2,0,832,69.3
1998-01-21,154,21.9,63.3,0,952,79.3
1998-01-22,136,22.5,66.7,0,905,75.4
1998-01-23,160,23.0,59.9,0,941,78.4
1998-01-24,112,23.1,65.1,0,943,78.6
1998-01-25,92,22.8,79.0,0,850,70.8
1998-01-26,98,21.8,81.5,1,936,78.0
1998-01-27,95,22.1,77.5,0,964,80.4
1998-01-28,98,23.1,63.0,0,902,75.1
1998-01-29,97,23.7,52.7,1,1050,87.5
1998-01-30,141,24.2,66.6,0,941,78.4
1998-01-31,138,24.9,70.2,0,882,73.5
1998-02-01,107,26.2,69.1,0,908,75.7
1998-02-02,142,26.6,64.0,0,955,79.6
1998-02-03,24,25.7,58.1,0,968,80.6
1998-02-04,127,24.8,55.6,0,1007,83.9
1998-02-05,128,24.3,56.6,0,931,77.6
1998-02-06,155,23.9,51.2,0,899,74.9
1998-02-07,157,24.1,50.0,0,909,75.7
1998-02-08,161,25.6,51.5,0,913,76.1
1998-02-09,155,26.8,49.9,0,908,75.6
1998-02-10,143,27.3,47.4,0,945,78.8
1998-02-11,79,27.0,48.2,0,916,76.3
1998-02-12,159,26.9,46.6,0,891,74.2
1998-02-13,161,25.7,56.0,0,915,76.2
1998-02-14,154,24.5,79.5,0,897,74.8
1998-02-15,156,24.6,82.8,0,908,75.7
1998-02-16,161,23.7,72.6,0,989,82.4
1998-02-17,162,22.7,69.8,0,948,79.0
1998-02-18,111,22.2,67.5,0,989,82.5
1998-02-19,109,22.2,70.9,0,927,77.2
1998-02-20,158,22.5,70.5,0,959,79.9
1998-02-21,165,22.4,73.5,0,944,78.7
1998-02-22,96,23.8,57.5,0,887,73.9
1998-02-23,154,24.6,53.6,0,933,77.8
1998-02-24,164,24.3,75.5,0,938,78.1
1998-02-25,108,22.9,65.8,0,964,80.3
1998-02-26,119,21.5,63.9,0,1009,84.1
1998-02-27,156,22.4,58.2,0,898,74.8
1998-02-28,162,24.0,47.1,0,1034,86.2
1998-03-01,90,25.7,41.8,0,934,77.9
1998-03-02,157,27.0,50.2,0,957,79.7
1998-03-03,157,25.3,80.9,0,969,80.7
1998-03-04,139,25.0,81.7,0,1002,83.5
1998-03-05,115,25.4,74.8,0,1023,85.2
1998-03-06,166,24.7,69.6,0,910,75.8
1998-03-07,154,24.4,64.1,0,1004,83.7
1998-03-08,148,24.6,61.8,0,900,75.0
1998-03-09,151,24.4,71.1,0,996,83.0
1998-03-10,144,25.2,67.0,0,954,79.5
1998-03-11,159,24.5,80.7,0,948,79.0
1998-03-12,136,24.4,72.5,0,907,75.6
1998-03-13,112,23.6,68.5,0,914,76.1
1998-03-14,105,23.9,70.2,0,930,77.5
1998-03-15,157,24.3,69.7,0,911,75.9
1998-03-16,138,23.9,69.9,0,921,76.7
1998-03-17,132,23.8,74.0,0,908,75.6
1998-03-18,124,25.9,64.6,0,984,82.0
1998-03-19,118,27.5,49.3,0,959,79.9
1998-03-20,147,27.6,48.1,0,1046,87.2
1998-03-21,104,27.9,58.0,0,966,80.5
1998-03-22,153,28.0,67.9,0,883,73.6
1998-03-23,158,27.2,74.7,0,965,80.4
1998-03-24,131,27.0,78.8,0,975,81.2
1998-03-25,158,27.8,58.7,0,1007,83.9
1998-03-26,148,28.9,38.5,0,1013,84.4
1998-03-27,154,29.3,41.8,0,889,74.0
1998-03-28,159,27.3,68.2,0,957,79.7
1998-03-29,138,26.8,82.5,0,945,78.8
1998-03-30,152,26.6,80.2,0,997,83.0
1998-03-31,155,27.9,70.5,0,987,82.2
1998-04-01,161,30.6,57.6,0,977,81.4
1998-04-02,133,31.1,52.7,0,993,82.8
1998-04-03,156,28.6,79.2,0,1032,86.0
1998-04-04,159,28.3,76.0,0,987,82.2
1998-04-05,143,29.8,71.0,0,897,74.8
1998-04-06,156,29.2,79.0,0,918,76.5
1998-04-07,128,29.2,78.0,1,1052,87.6
1998-04-08,155,29.2,67.2,0,967,80.6
1998-04-09,164,27.5,74.9,0,945,78.7
1998-04-10,161,27.4,67.1,1,1050,87.5
1998-04-11,154,27.8,67.5,0,968,80.7
1998-04-12,94,28.3,72.3,0,913,76.1
1998-04-13,146,27.7,76.7,0,925,77.1
1998-04-14,99,27.6,73.3,0,942,78.5
1998-04-15,100,27.6,71.8,0,989,82.4
1998-04-16,153,28.0,70.7,0,897,74.8
1998-04-17,144,28.1,67.5,0,985,82.0
1998-04-18,147,27.9,70.2,0,947,78.9
1998-04-19,152,27.6,74.5,0,904,75.3
1998-04-20,105,27.6,76.2,0,955,79.6
1998-04-21,147,28.2,74.8,0,1062,88.5
1998-04-22,153,28.4,77.8,0,939,78.3
1998-04-23,162,28.8,77.9,0,949,79.1
1998-04-24,156,28.9,75.4,0,923,76.9
1998-04-25,166,28.5,76.7,0,931,77.6
1998-04-26,157,28.5,75.7,0,946,78.9
1998-04-27,152,28.8,79.0,0,953,79.4
1998-04-28,159,29.2,78.8,0,977,81.4
1998-04-29,124,28.9,78.9,0,958,79.9
1998-04-30,129,28.8,75.0,0,925,77.0
1998-05-01,140,28.8,75.6,0,995,82.9
1998-05-02,166,29.9,74.2,0,1044,87.0
1998-05-03,153,31.0,72.8,0,871,72.6
1998-05-04,126,31.6,71.9,0,1007,83.9
1998-05-05,105,31.2,72.9,0,937,78.1
1998-05-06,140,31.2,69.5,1,1106,92.2
1998-05-07,123,32.1,62.7,0,986,82.2
1998-05-08,163,30.8,72.6,0,940,78.3
1998-05-09,156,29.3,75.5,0,890,74.2
1998-05-10,152,28.7,73.0,0,889,74.1
1998-05-11,67,28.8,73.8,0,959,79.9
1998-05-12,155,29.8,74.1,0,882,73.5
1998-05-13,104,30.1,75.4,0,915,76.3
1998-05-14,136,30.9,72.8,0,930,77.5
1998-05-15,120,31.3,67.0,0,904,75.4
1998-05-16,154,30.7,72.4,0,923,76.9
1998-05-17,150,30.0,78.4,0,883,73.5
1998-05-18,155,29.7,79.3,0,932,77.7
1998-05-19,158,30.3,74.9,0,941,78.4
1998-05-20,158,30.4,78.8,0,981,81.7
1998-05-21,97,30.2,79.9,0,968,80.7
1998-05-22,165,30.2,74.8,0,899,74.9
1998-05-23,148,30.5,72.1,0,920,76.7
1998-05-24,154,30.5,72.1,0,903,75.3
1998-05-25,123,30.4,72.1,0,979,81.5
1998-05-26,115,30.5,70.8,0,925,77.1
1998-05-27,158,30.6,67.3,0,1000,83.3
1998-05-28,126,30.7,65.8,0,956,79.7
1998-05-29,151,30.7,66.2,0,870,72.5
1998-05-30,108,30.7,67.0,0,883,73.6
1998-05-31,124,30.5,70.6,0,862,71.8
1998-06-01,143,30.3,70.9,0,970,80.8
1998-06-02,152,30.0,73.5,0,1019,84.9
1998-06-03,131,30.5,68.4,0,950,79.2
1998-06-04,152,30.8,69.0,0,975,81.3
1998-06-05,124,30.4,72.5,0,950,79.2
1998-06-06,161,30.6,73.9,0,893,74.4
1998-06-07,134,30.7,71.9,0,888,74.0
1998-06-08,119,29.4,75.2,0,885,73.7
1998-06-09,162,27.4,89.6,0,907,75.6
1998-06-10,161,28.1,87.5,0,896,74.6
1998-06-11,125,28.3,85.0,0,942,78.5
1998-06-12,124,27.8,86.9,0,879,73.3
1998-06-13,104,28.5,84.5,0,920,76.7
1998-06-14,105,28.7,81.4,0,865,72.0
1998-06-15,53,27.1,90.2,0,888,74.0
1998-06-16,121,27.6,88.4,0,889,74.0
1998-06-17,91,29.4,81.3,0,874,72.8
1998-06-18,128,29.6,77.0,0,958,79.8
1998-06-19,76,29.5,80.3,0,893,74.5
1998-06-20,153,28.5,85.5,0,914,76.2
1998-06-21,119,28.1,88.1,0,837,69.7
1998-06-22,122,27.9,87.0,0,896,74.7
1998-06-23,45,27.5,87.9,0,873,72.7
1998-06-24,55,27.4,87.8,0,944,78.6
1998-06-25,149,27.3,88.4,0,868,72.3
1998-06-26,147,27.6,87.7,0,983,81.9
1998-06-27,94,27.3,90.0,0,940,78.4
1998-06-28,129,27.2,91.1,0,836,69.7
1998-06-29,77,27.2,91.8,0,871,72.6
1998-06-30,99,27.1,91.3,0,806,67.2
1998-07-01,132,27.3,86.8,0,877,73.1
1998-07-02,129,27.9,82.7,0,872,72.7
1998-07-03,166,27.3,89.8,0,826,68.9
1998-07-04,78,26.8,91.1,0,910,75.9
1998-07-05,161,26.8,90.8,0,800,66.7
1998-07-06,156,27.0,89.0,1,945,78.8
1998-07-07,152,26.2,90.8,0,884,73.7
1998-07-08,159,26.4,91.9,0,944,78.7
1998-07-09,83,27.9,85.5,0,984,82.0
1998-07-10,67,27.8,85.0,0,866,72.2
1998-07-11,155,27.6,87.4,0,850,70.8
1998-07-12,80,27.4,87.4,0,832,69.3
1998-07-13,117,26.7,89.8,0,888,74.0
1998-07-14,75,26.3,91.2,0,880,73.3
1998-07-15,122,26.3,90.9,0,926,77.1
1998-07-16,110,26.5,90.8,0,825,68.8
1998-07-17,97,26.9,89.3,0,847,70.6
1998-07-18,144,27.7,86.8,0,808,67.3
1998-07-19,115,27.4,87.0,0,780,65.0
1998-07-20,141,27.4,88.4,0,893,74.4
1998-07-21,100,27.2,86.7,0,882,73.5
1998-07-22,82,27.4,86.1,0,887,74.0
1998-07-23,90,27.1,87.8,0,888,74.0
1998-07-24,92,27.3,86.8,0,771,64.3
1998-07-25,74,26.7,88.8,0,914,76.2
1998-07-26,142,27.0,88.0,0,814,67.9
1998-07-27,84,26.6,90.0,0,845,70.4
1998-07-28,109,26.2,91.0,0,877,73.1
1998-07-29,56,25.9,92.3,0,879,73.2
1998-07-30,130,26.7,90.2,0,820,68.3
1998-07-31,79,26.4,90.5,0,870,72.5
1998-08-01,109,26.6,90.8,0,837,69.7
1998-08-02,67,26.7,89.7,0,786,65.5
1998-08-03,95,26.5,90.6,0,865,72.1
1998-08-04,82,26.6,89.6,0,800,66.6
1998-08-05,43,26.3,90.9,0,871,72.6
1998-08-06,33,27.0,88.2,0,855,71.2
1998-08-07,69,27.4,86.3,0,824,68.7
1998-08-08,80,26.0,91.0,0,905,75.4
1998-08-09,88,26.4,90.8,0,785,65.4
1998-08-10,12,26.4,90.7,0,861,71.8
1998-08-11,116,26.5,88.7,0,864,72.0
1998-08-12,116,26.8,87.2,0,858,71.5
1998-08-13,18,26.2,90.2,0,838,69.9
1998-08-14,92,26.5,89.8,0,865,72.1
1998-08-15,59,26.7,89.4,1,932,77.7
1998-08-16,86,26.6,89.0,0,835,69.6
1998-08-17,107,27.0,87.2,0,860,71.6
1998-08-18,85,27.1,87.7,0,799,66.5
1998-08-19,24,27.1,87.0,0,831,69.3
1998-08-20,106,26.8,88.1,0,848,70.7
1998-08-21,89,27.0,88.0,0,779,64.9
1998-08-22,8,27.7,85.6,0,873,72.7
1998-08-23,69,27.9,87.6,0,736,61.3
1998-08-24,97,27.7,87.5,0,840,70.0
1998-08-25,156,27.5,87.9,0,875,72.9
1998-08-26,79,27.3,86.7,0,824,68.6
1998-08-27,75,26.1,92.5,0,825,68.7
1998-08-28,8,26.2,90.5,0,861,71.8
1998-08-29,76,26.2,90.6,0,728,60.7
1998-08-30,42,27.2,87.3,0,749,62.4
1998-08-31,97,26.7,89.5,0,824,68.7
1998-09-01,116,27.1,89.1,0,768,64.0
1998-09-02,11,27.5,86.7,0,863,71.9
1998-09-03,37,26.8,87.5,0,786,65.5
1998-09-04,44,27.2,87.0,0,796,66.3
1998-09-05,81,27.1,87.1,0,863,71.9
1998-09-06,8,26.8,86.8,0,764,63.7
1998-09-07,64,26.7,86.3,0,825,68.7
1998-09-08,89,27.0,88.0,0,826,68.8
1998-09-09,37,27.0,86.4,0,781,65.1
1998-09-10,8,26.3,88.8,0,807,67.3
1998-09-11,63,26.5,88.8,0,853,71.1
1998-09-12,48,27.1,86.8,0,903,75.3
1998-09-13,59,27.1,87.7,0,754,62.8
1998-09-14,73,26.9,86.8,0,784,65.3
1998-09-15,68,26.8,85.6,0,744,62.0
1998-09-16,82,27.3,82.4,0,821,68.4
1998-09-17,67,26.3,89.2,0,824,68.6
1998-09-18,8,27.4,82.8,0,785,65.4
1998-09-19,112,26.9,85.8,0,835,69.6
1998-09-20,31,26.6,88.6,0,784,65.4
1998-09-21,73,26.5,88.3,0,887,73.9
1998-09-22,95,26.6,88.1,0,832,69.3
1998-09-23,39,26.5,88.8,0,881,73.4
1998-09-24,56,26.8,85.1,0,785,65.4
1998-09-25,8,27.6,81.9,0,785,65.4
1998-09-26,44,28.0,83.7,0,844,70.3
1998-09-27,88,27.8,85.2,0,810,67.5
1998-09-28,64,28.1,84.5,0,846,70.5
1998-09-29,136,29.3,78.7,0,849,70.7
1998-09-30,112,28.8,78.6,0,762,63.5
1998-10-01,20,27.6,85.2,0,789,65.7
1998-10-02,8,27.1,87.5,1,915,76.2
1998-10-03,104,26.2,90.0,0,797,66.4
1998-10-04,65,27.1,85.0,0,737,61.4
1998-10-05,36,28.4,86.8,0,826,68.9
1998-10-06,8,29.0,84.4,0,859,71.5
1998-10-07,8,27.9,85.9,0,828,69.0
1998-10-08,37,28.0,84.6,0,870,72.5
1998-10-09,84,28.5,86.0,0,742,61.8
1998-10-10,8,29.2,84.1,0,781,65.1
1998-10-11,37,29.4,81.6,0,762,63.5
1998-10-12,61,28.4,82.6,0,842,70.1
1998-10-13,8,28.2,80.0,0,753,62.7
1998-10-14,68,27.4,84.2,0,805,67.1
1998-10-15,57,26.1,90.0,0,795,66.3
1998-10-16,55,26.8,85.5,0,872,72.7
1998-10-17,8,26.7,88.1,0,775,64.6
1998-10-18,82,26.6,75.5,0,828,69.0
1998-10-19,55,26.6,75.1,0,774,64.5
1998-10-20,8,25.9,75.4,0,829,69.1
1998-10-21,8,25.4,76.0,0,899,74.9
1998-10-22,143,25.3,80.8,0,829,69.1
1998-10-23,78,26.2,80.8,0,817,68.1
1998-10-24,99,26.5,78.9,0,822,68.5
1998-10-25,66,26.8,81.3,0,823,68.6
1998-10-26,84,26.7,84.3,0,899,75.0
1998-10-27,8,27.8,79.7,0,803,66.9
1998-10-28,21,28.4,71.5,0,854,71.2
1998-10-29,47,27.9,70.8,0,846,70.5
1998-10-30,8,27.2,68.6,0,822,68.5
1998-10-31,146,27.0,60.0,0,885,73.7
1998-11-01,8,27.1,74.8,0,791,65.9
1998-11-02,93,27.3,81.1,0,809,67.4
1998-11-03,14,28.4,77.9,0,851,70.9
1998-11-04,71,28.9,78.8,0,848,70.7
1998-11-05,63,28.3,80.8,0,913,76.1
1998-11-06,28,28.9,76.2,0,812,67.6
1998-11-07,85,28.7,66.8,0,857,71.4
1998-11-08,8,27.3,71.5,0,830,69.1
1998-11-09,8,27.2,81.3,0,832,69.3
1998-11-10,61,28.1,77.7,0,807,67.3
1998-11-11,109,28.2,79.5,0,749,62.4
1998-11-12,46,28.0,76.4,0,802,66.8
1998-11-13,500,26.5,61.5,0,891,74.2
1998-11-14,98,25.0,67.5,0,886,73.8
1998-11-15,8,25.9,68.4,0,795,66.2
1998-11-16,10,26.5,71.8,0,824,68.7
1998-11-17,83,26.0,78.7,0,842,70.2
1998-11-18,123,24.9,83.0,0,768,64.0
1998-11-19,48,25.3,79.4,0,787,65.6
1998-11-20,8,26.5,69.7,0,878,73.1
1998-11-21,83,26.6,62.5,0,898,74.9
1998-11-22,119,26.1,59.8,0,798,66.5
1998-11-23,45,25.6,60.1,0,880,73.3
1998-11-24,58,25.7,57.6,0,802,66.8
1998-11-25,37,25.4,59.9,0,851,70.9
1998-11-26,125,25.1,63.1,0,849,70.8
1998-11-27,125,25.0,60.0,0,852,71.0
1998-11-28,69,24.7,55.5,0,947,78.9
1998-11-29,148,24.4,62.5,0,809,67.5
1998-11-30,58,25.2,64.6,0,793,66.1
1998-12-01,97,25.7,66.0,0,843,70.3
1998-12-02,101,26.7,59.8,0,865,72.1
1998-12-03,500,26.5,54.5,0,896,74.6
1998-12-04,97,25.8,57.3,0,830,69.1
1998-12-05,64,25.4,60.2,0,878,73.2
1998-12-06,55,25.2,62.2,0,836,69.7
1998-12-07,115,25.2,56.8,0,858,71.5
1998-12-08,66,25.4,53.0,0,796,66.4
1998-12-09,56,25.5,53.9,0,803,66.9
1998-12-10,93,25.5,50.3,0,847,70.6
1998-12-11,64,25.4,50.2,0,895,74.6
1998-12-12,98,25.9,50.0,0,867,72.2
1998-12-13,115,26.5,46.2,0,855,71.3
1998-12-14,38,25.9,46.4,0,893,74.4
1998-12-15,26,26.3,51.0,0,840,70.0
1998-12-16,134,25.6,69.7,0,894,74.5
1998-12-17,123,25.1,67.0,0,877,73.1
1998-12-18,151,24.3,59.8,0,817,68.0
1998-12-19,90,23.8,61.7,0,875,72.9
1998-12-20,156,23.5,63.1,0,863,72.0
1998-12-21,140,23.3,62.9,0,848,70.7
1998-12-22,159,23.4,64.2,0,894,74.5
1998-12-23,71,23.6,65.7,0,963,80.2
1998-12-24,59,24.1,63.7,0,848,70.7
1998-12-25,97,24.5,59.4,1,941,78.4
1998-12-26,126,24.0,57.5,0,892,74.3
1998-12-27,112,23.2,57.8,0,903,75.3
1998-12-28,56,23.4,56.0,0,933,77.8
1998-12-29,82,23.1,59.1,0,938,78.2
1998-12-30,158,22.8,62.8,0,970,80.8
1998-12-31,105,23.3,62.2,0,846,70.5
1999-01-01,125,24.1,58.5,0,887,73.9
1999-01-02,56,24.4,55.6,0,917,76.4
1999-01-03,83,23.7,60.1,0,896,74.6
1999-01-04,151,23.2,65.0,0,883,73.6
1999-01-05,118,22.9,73.2,0,885,73.8
1999-01-06,101,21.8,78.0,0,1007,83.9
1999-01-07,86,21.4,64.7,0,899,74.9
1999-01-08,152,22.5,50.2,0,884,73.7
1999-01-09,98,22.9,53.9,0,851,70.9
1999-01-10,154,23.3,53.0,0,878,73.2
1999-01-11,141,23.2,56.2,0,847,70.6
1999-01-12,143,22.6,60.4,0,913,76.1
1999-01-13,113,23.5,53.8,0,854,71.2
1999-01-14,124,24.4,60.2,0,874,72.8
1999-01-15,130,24.8,60.9,0,909,75.7
1999-01-16,116,24.3,61.6,0,939,78.3
1999-01-17,127,24.3,62.0,0,880,73.3
